Volcano Number,Volcano Name,VEI,Eruption Category,Latitude,Longitude,Country,Recoded Volcano Type,Region,Recoded Dominant Rock Type,Tectonic Setting,Elevation (m)
343030,Izalco,0.0,Confirmed Eruption,13.813,-89.633,El Salvador,Stratovolcano,México and Central America,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1950
343030,Izalco,2.0,Confirmed Eruption,13.813,-89.633,El Salvador,Stratovolcano,México and Central America,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1950
343030,Izalco,2.0,Confirmed Eruption,13.813,-89.633,El Salvador,Stratovolcano,México and Central America,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1950
343030,Izalco,,Discredited Eruption,13.813,-89.633,El Salvador,Stratovolcano,México and Central America,Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1950
241120,Rumble IV,,Discredited Eruption,-36.13,178.05,New Zealand,Submarine,New Zealand to Fiji,Andesite / Basaltic Andesite,Subduction zone / Oceanic crust (< 15 km),-500
257010,Suretamatai,2.0,Confirmed Eruption,-13.8,167.47,Vanuatu,Complex,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),921
257010,Suretamatai,2.0,Confirmed Eruption,-13.8,167.47,Vanuatu,Complex,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),921
257010,Suretamatai,2.0,Confirmed Eruption,-13.8,167.47,Vanuatu,Complex,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),921
257010,Suretamatai,,Uncertain Eruption,-13.8,167.47,Vanuatu,Complex,Melanesia and Australia,Andesite / Basaltic Andesite,Subduction zone / Intermediate crust (15-25 km),921
334100,Southern EPR at 8�S,0.0,Confirmed Eruption,-8.27,-107.95,Undersea Features,Submarine,Hawaii and Pacific Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),-2800
382030,Sao Jorge,0.0,Uncertain Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,0.0,Discredited Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,0.0,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,1.0,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,2.0,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,0.0,Discredited Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,3.0,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382030,Sao Jorge,,Confirmed Eruption,38.65,-28.08,Portugal,Fissure vent,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),1053
382020,Pico,0.0,Uncertain Eruption,38.47,-28.4,Portugal,Stratovolcano,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),2351
382020,Pico,2.0,Confirmed Eruption,38.47,-28.4,Portugal,Stratovolcano,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),2351
382020,Pico,2.0,Confirmed Eruption,38.47,-28.4,Portugal,Stratovolcano,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),2351
382020,Pico,2.0,Confirmed Eruption,38.47,-28.4,Portugal,Stratovolcano,Atlantic Ocean,Basalt / Picro-Basalt,Rift zone / Oceanic crust (< 15 km),2351
283150,Nasudake,1.0,Confirmed Eruption,37.125,139.963,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1915
283150,Nasudake,1.0,Uncertain Eruption,37.125,139.963,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1915
283150,Nasudake,1.0,Confirmed Eruption,37.125,139.963,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1915
283150,Nasudake,1.0,Confirmed Eruption,37.125,139.963,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1915
283150,Nasudake,1.0,Confirmed Eruption,37.125,139.963,Japan,Stratovolcano,"Japan, Taiwan, Marianas",Andesite / Basaltic Andesite,Subduction zone / Continental crust (>25 km),1915
